snapshot,prefix_length,full_length,fraction,cid,cid_normalized,compression_gain,n_particles_total,box_length,nbins,snapshot_num
snapshot_735.xyz,16384,32768,0.5,0.0971018,0.9442118262526863,0.05578817374731371,4000,16.757672110741936,32,735
snapshot_735.xyz,20000,32768,0.6103515625,0.0960779,0.9433459665383709,0.056654033461629116,4000,16.757672110741936,32,735
snapshot_735.xyz,24576,32768,0.75,0.0952354,0.9336346257536395,0.06636537424636046,4000,16.757672110741936,32,735
snapshot_735.xyz,28000,32768,0.8544921875,0.0949163,0.9374449382716048,0.0625550617283952,4000,16.757672110741936,32,735
snapshot_735.xyz,32768,32768,1.0,0.0942046,0.9416410943294383,0.05835890567056168,4000,16.757672110741936,32,735
snapshot_736.xyz,2048,32768,0.0625,0.111378,0.9180817039796895,0.08191829602031053,4000,16.757672110741936,32,736
snapshot_736.xyz,4096,32768,0.125,0.10437,0.9315339920207781,0.06846600797922187,4000,16.757672110741936,32,736
snapshot_736.xyz,8192,32768,0.25,0.100822,0.9452476045827004,0.05475239541729959,4000,16.757672110741936,32,736
snapshot_736.xyz,12000,32768,0.3662109375,0.0989679,0.9455592073834865,0.05444079261651347,4000,16.757672110741936,32,736
snapshot_736.xyz,16384,32768,0.5,0.096971,0.9417403127124405,0.05825968728755948,4000,16.757672110741936,32,736
snapshot_736.xyz,20000,32768,0.6103515625,0.0960779,0.9334023102406419,0.06659768975935809,4000,16.757672110741936,32,736
snapshot_736.xyz,24576,32768,0.75,0.095326,0.9353480841878035,0.06465191581219654,4000,16.757672110741936,32,736
snapshot_736.xyz,28000,32768,0.8544921875,0.0949163,0.9404171207767759,0.05958287922322414,4000,16.757672110741936,32,736
snapshot_736.xyz,32768,32768,1.0,0.0942742,0.9345738247714971,0.06542617522850291,4000,16.757672110741936,32,736
snapshot_737.xyz,2048,32768,0.0625,0.108042,0.9557771074212011,0.044222892578798856,4000,16.757672110741936,32,737
snapshot_737.xyz,4096,32768,0.125,0.103917,0.9349930719260044,0.06500692807399555,4000,16.757672110741936,32,737
snapshot_737.xyz,8192,32768,0.25,0.10009,0.9448424947844392,0.05515750521556084,4000,16.757672110741936,32,737
snapshot_737.xyz,12000,32768,0.3662109375,0.0979286,0.9340945077166677,0.06590549228333231,4000,16.757672110741936,32,737
snapshot_737.xyz,16384,32768,0.5,0.096317,0.9413403180250003,0.05865968197499971,4000,16.757672110741936,32,737
snapshot_737.xyz,20000,32768,0.6103515625,0.0956411,0.9262253169215274,0.07377468307847257,4000,16.757672110741936,32,737
snapshot_737.xyz,24576,32768,0.75,0.0947827,0.934971146732429,0.06502885326757102,4000,16.757672110741936,32,737
snapshot_737.xyz,28000,32768,0.8544921875,0.0945142,0.9334735802469136,0.06652641975308637,4000,16.757672110741936,32,737
snapshot_737.xyz,32768,32768,1.0,0.0938561,0.9310659193492385,0.06893408065076145,4000,16.757672110741936,32,737
snapshot_738.xyz,2048,32768,0.0625,0.111378,0.9504215448680753,0.049578455131924715,4000,16.757672110741936,32,738
snapshot_738.xyz,4096,32768,0.125,0.103917,0.9349930719260044,0.06500692807399555,4000,16.757672110741936,32,738
snapshot_738.xyz,8192,32768,0.25,0.100578,0.928192397493517,0.07180760250648299,4000,16.757672110741936,32,738
snapshot_738.xyz,12000,32768,0.3662109375,0.0984484,0.9375145224264356,0.062485477573564374,4000,16.757672110741936,32,738
snapshot_738.xyz,16384,32768,0.5,0.096971,0.9393684006587232,0.06063159934127682,4000,16.757672110741936,32,738
snapshot_738.xyz,20000,32768,0.6103515625,0.0959687,0.9352945189458911,0.0647054810541089,4000,16.757672110741936,32,738
snapshot_738.xyz,24576,32768,0.75,0.0946921,0.9266731907814258,0.07332680921857415,4000,16.757672110741936,32,738
snapshot_738.xyz,28000,32768,0.8544921875,0.0943534,0.9296817420435511,0.07031825795644886,4000,16.757672110741936,32,738
snapshot_738.xyz,32768,32768,1.0,0.093647,0.9309124526576338,0.06908754734236622,4000,16.757672110741936,32,738
snapshot_739.xyz,2048,32768,0.0625,0.111378,0.9640529381724386,0.035947061827561355,4000,16.757672110741936,32,739
snapshot_739.xyz,4096,32768,0.125,0.105276,0.9434009606423399,0.056599039357660086,4000,16.757672110741936,32,739
snapshot_739.xyz,8192,32768,0.25,0.101066,0.9347836140477446,0.06521638595225543,4000,16.757672110741936,32,739
snapshot_739.xyz,12000,32768,0.3662109375,0.0981019,0.9434961578041298,0.056503842195870235,4000,16.757672110741936,32,739
snapshot_739.xyz,16384,32768,0.5,0.0967095,0.9321397590361447,0.06786024096385534,4000,16.757672110741936,32,739
snapshot_739.xyz,20000,32768,0.6103515625,0.0960779,0.9314386815317498,0.0685613184682502,4000,16.757672110741936,32,739
snapshot_739.xyz,24576,32768,0.75,0.0950544,0.9368195929630907,0.0631804070369093,4000,16.757672110741936,32,739
snapshot_739.xyz,28000,32768,0.8544921875,0.0946751,0.9425097063215531,0.057490293678446935,4000,16.757672110741936,32,739
snapshot_739.xyz,32768,32768,1.0,0.0940652,0.9350696342833285,0.06493036571667155,4000,16.757672110741936,32,739
snapshot_740.xyz,2048,32768,0.0625,0.111378,0.9307327834741408,0.06926721652585921,4000,16.757672110741936,32,740
snapshot_740.xyz,4096,32768,0.125,0.105728,0.9287584110753879,0.07124158892461208,4000,16.757672110741936,32,740
snapshot_740.xyz,8192,32768,0.25,0.100334,0.9364144586409325,0.06358554135906747,4000,16.757672110741936,32,740
snapshot_740.xyz,12000,32768,0.3662109375,0.0986216,0.93457157477778,0.06542842522222003,4000,16.757672110741936,32,740
snapshot_740.xyz,16384,32768,0.5,0.096971,0.9334995523638079,0.06650044763619212,4000,16.757672110741936,32,740
snapshot_740.xyz,20000,32768,0.6103515625,0.096187,0.9414038796562726,0.05859612034372741,4000,16.757672110741936,32,740
snapshot_740.xyz,24576,32768,0.75,0.095326,0.9345228175089456,0.06547718249105439,4000,16.757672110741936,32,740
snapshot_740.xyz,28000,32768,0.8544921875,0.0948359,0.9396205290795601,0.06037947092043994,4000,16.757672110741936,32,740
snapshot_740.xyz,32768,32768,1.0,0.0944833,0.9353578252304159,0.06464217476958412,4000,16.757672110741936,32,740
snapshot_741.xyz,2048,32768,0.0625,0.108877,0.9225691649366606,0.07743083506333936,4000,16.757672110741936,32,741
snapshot_741.xyz,4096,32768,0.125,0.103917,0.9312226682916338,0.0687773317083662,4000,16.757672110741936,32,741
snapshot_741.xyz,8192,32768,0.25,0.0986235,0.9183761837804617,0.08162381621953829,4000,16.757672110741936,32,741
snapshot_741.xyz,12000,32768,0.3662109375,0.0975819,0.9202106692568109,0.07978933074318906,4000,16.757672110741936,32,741
snapshot_741.xyz,16384,32768,0.5,0.096317,0.933033033033033,0.06696696696696702,4000,16.757672110741936,32,741
snapshot_741.xyz,20000,32768,0.6103515625,0.0956411,0.9311217337123721,0.06887826628762794,4000,16.757672110741936,32,741
snapshot_741.xyz,24576,32768,0.75,0.0946015,0.9348436187558675,0.06515638124413248,4000,16.757672110741936,32,741
snapshot_741.xyz,28000,32768,0.8544921875,0.0947555,0.9395686663361429,0.06043133366385711,4000,16.757672110741936,32,741
snapshot_741.xyz,32768,32768,1.0,0.0941349,0.9390014962593515,0.060998503740648524,4000,16.757672110741936,32,741
snapshot_742.xyz,2048,32768,0.0625,0.11221,0.9575212479093422,0.04247875209065777,4000,16.757672110741936,32,742
snapshot_742.xyz,4096,32768,0.125,0.106181,0.9671193449371989,0.032880655062801134,4000,16.757672110741936,32,742
snapshot_742.xyz,8192,32768,0.25,0.100334,0.9406724044176933,0.059327595582306714,4000,16.757672110741936,32,742
snapshot_742.xyz,12000,32768,0.3662109375,0.0987947,0.9454671604796493,0.05453283952035071,4000,16.757672110741936,32,742
snapshot_742.xyz,16384,32768,0.5,0.0971018,0.9370951553754101,0.0629048446245899,4000,16.757672110741936,32,742
snapshot_742.xyz,20000,32768,0.6103515625,0.0964053,0.9435404310294204,0.05645956897057958,4000,16.757672110741936,32,742
snapshot_742.xyz,24576,32768,0.75,0.0955975,0.9455269274516592,0.05447307254834077,4000,16.757672110741936,32,742
snapshot_742.xyz,28000,32768,0.8544921875,0.0949163,0.9286491404866499,0.07135085951335007,4000,16.757672110741936,32,742
snapshot_742.xyz,32768,32768,1.0,0.0946226,0.9360974258522783,0.06390257414772171,4000,16.757672110741936,32,742
snapshot_743.xyz,2048,32768,0.0625,0.11221,0.9442027583073181,0.055797241692681854,4000,16.757672110741936,32,743
snapshot_743.xyz,4096,32768,0.125,0.106181,0.947697717799734,0.052302282200266004,4000,16.757672110741936,32,743
snapshot_743.xyz,8192,32768,0.25,0.0998454,0.93822907563499,0.06177092436500997,4000,16.757672110741936,32,743
snapshot_743.xyz,12000,32768,0.3662109375,0.0981019,0.9372852693329258,0.06271473066707423,4000,16.757672110741936,32,743
snapshot_743.xyz,16384,32768,0.5,0.0961862,0.9247872780240171,0.07521272197598294,4000,16.757672110741936,32,743
snapshot_743.xyz,20000,32768,0.6103515625,0.0957503,0.936140278836941,0.06385972116305905,4000,16.757672110741936,32,743
snapshot_743.xyz,24576,32768,0.75,0.0947827,0.9316626529709539,0.06833734702904615,4000,16.757672110741936,32,743
snapshot_743.xyz,28000,32768,0.8544921875,0.0945142,0.9349510337323178,0.0650489662676822,4000,16.757672110741936,32,743
snapshot_743.xyz,32768,32768,1.0,0.0940652,0.9312187540217596,0.06878124597824042,4000,16.757672110741936,32,743
snapshot_744.xyz,2048,32768,0.0625,0.110545,0.9500257820556892,0.049974217944310784,4000,16.757672110741936,32,744
snapshot_744.xyz,4096,32768,0.125,0.103917,0.9387941314638817,0.06120586853611831,4000,16.757672110741936,32,744
snapshot_744.xyz,8192,32768,0.25,0.0993568,0.9400686908062181,0.05993130919378187,4000,16.757672110741936,32,744
snapshot_744.xyz,12000,32768,0.3662109375,0.0975819,0.9384950517902998,0.061504948209700205,4000,16.757672110741936,32,744
snapshot_744.xyz,16384,32768,0.5,0.0964479,0.9402304565261895,0.05976954347381047,4000,16.757672110741936,32,744
snapshot_744.xyz,20000,32768,0.6103515625,0.0954227,0.9319442138469202,0.06805578615307983,4000,16.757672110741936,32,744
snapshot_744.xyz,24576,32768,0.75,0.0949638,0.9334427679756229,0.06655723202437713,4000,16.757672110741936,32,744
snapshot_744.xyz,28000,32768,0.8544921875,0.0941925,0.9354702552388519,0.06452974476114814,4000,16.757672110741936,32,744
snapshot_744.xyz,32768,32768,1.0,0.0933681,0.9287770571383096,0.0712229428616904,4000,16.757672110741936,32,744
snapshot_745.xyz,2048,32768,0.0625,0.105533,0.9200624226255864,0.07993757737441365,4000,16.757672110741936,32,745
snapshot_745.xyz,4096,32768,0.125,0.103464,0.9271632375080652,0.07283676249193483,4000,16.757672110741936,32,745
snapshot_745.xyz,8192,32768,0.25,0.098868,0.9248297537977999,0.07517024620220014,4000,16.757672110741936,32,745
snapshot_745.xyz,12000,32768,0.3662109375,0.0977553,0.9370625281582807,0.06293747184171927,4000,16.757672110741936,32,745
snapshot_745.xyz,16384,32768,0.5,0.0971018,0.9359209638554218,0.06407903614457822,4000,16.757672110741936,32,745
snapshot_745.xyz,20000,32768,0.6103515625,0.0965144,0.9426062837554082,0.057393716244591775,4000,16.757672110741936,32,745
snapshot_745.xyz,24576,32768,0.75,0.0955975,0.9338885361207444,0.0661114638792556,4000,16.757672110741936,32,745
snapshot_745.xyz,28000,32768,0.8544921875,0.0951575,0.9420601920601921,0.05793980793980791,4000,16.757672110741936,32,745
snapshot_745.xyz,32768,32768,1.0,0.0947619,0.9426418510265796,0.0573581489734204,4000,16.757672110741936,32,745
snapshot_746.xyz,2048,32768,0.0625,0.110545,0.9367029614879465,0.06329703851205348,4000,16.757672110741936,32,746
snapshot_746.xyz,4096,32768,0.125,0.103011,0.9231038067244964,0.07689619327550357,4000,16.757672110741936,32,746
snapshot_746.xyz,8192,32768,0.25,0.100578,0.9408254134550625,0.05917458654493746,4000,16.757672110741936,32,746
snapshot_746.xyz,12000,32768,0.3662109375,0.099314,0.9520039110054543,0.04799608899454566,4000,16.757672110741936,32,746
snapshot_746.xyz,16384,32768,0.5,0.0976247,0.9409609638554217,0.05903903614457828,4000,16.757672110741936,32,746
snapshot_746.xyz,20000,32768,0.6103515625,0.0965144,0.9476317649831122,0.05236823501688781,4000,16.757672110741936,32,746
snapshot_746.xyz,24576,32768,0.75,0.0955975,0.9330681762725098,0.06693182372749018,4000,16.757672110741936,32,746
snapshot_746.xyz,28000,32768,0.8544921875,0.0952379,0.9376577729644581,0.06234222703554193,4000,16.757672110741936,32,746
snapshot_746.xyz,32768,32768,1.0,0.0944136,0.9417815461346632,0.05821845386533675,4000,16.757672110741936,32,746
snapshot_747.xyz,2048,32768,0.0625,0.10637,0.9076867938696795,0.09231320613032046,4000,16.757672110741936,32,747
snapshot_747.xyz,4096,32768,0.125,0.102103,0.9113003275586615,0.08869967244133847,4000,16.757672110741936,32,747
snapshot_747.xyz,8192,32768,0.25,0.0996012,0.9489262780815915,0.05107372191840853,4000,16.757672110741936,32,747
snapshot_747.xyz,12000,32768,0.3662109375,0.0970618,0.9288832744777162,0.07111672552228376,4000,16.757672110741936,32,747
snapshot_747.xyz,16384,32768,0.5,0.0967095,0.9415873974043172,0.05841260259568282,4000,16.757672110741936,32,747
snapshot_747.xyz,20000,32768,0.6103515625,0.0960779,0.9473830043189302,0.05261699568106981,4000,16.757672110741936,32,747
snapshot_747.xyz,24576,32768,0.75,0.0951449,0.9452575629625951,0.05474243703740489,4000,16.757672110741936,32,747
snapshot_747.xyz,28000,32768,0.8544921875,0.0945947,0.9342686419753086,0.06573135802469143,4000,16.757672110741936,32,747
snapshot_747.xyz,32768,32768,1.0,0.0941349,0.9293602527396583,0.07063974726034172,4000,16.757672110741936,32,747
snapshot_748.xyz,2048,32768,0.0625,0.113041,0.9855189970532336,0.014481002946766353,4000,16.757672110741936,32,748
snapshot_748.xyz,4096,32768,0.125,0.106633,0.9404175008157758,0.0595824991842242,4000,16.757672110741936,32,748
snapshot_748.xyz,8192,32768,0.25,0.10131,0.9541704339963832,0.04582956600361676,4000,16.757672110741936,32,748
snapshot_748.xyz,12000,32768,0.3662109375,0.100006,0.9539098418512372,0.04609015814876283,4000,16.757672110741936,32,748
snapshot_748.xyz,16384,32768,0.5,0.0982779,0.9484452808338159,0.05155471916618415,4000,16.757672110741936,32,748
snapshot_748.xyz,20000,32768,0.6103515625,0.097278,0.9420776881434064,0.05792231185659358,4000,16.757672110741936,32,748
snapshot_748.xyz,24576,32768,0.75,0.0961405,0.9492076812953547,0.05079231870464529,4000,16.757672110741936,32,748
snapshot_748.xyz,28000,32768,0.8544921875,0.0955593,0.9497992247291521,0.050200775270847875,4000,16.757672110741936,32,748
snapshot_748.xyz,32768,32768,1.0,0.0949708,0.9421239025841971,0.05787609741580291,4000,16.757672110741936,32,748
snapshot_749.xyz,2048,32768,0.0625,0.108042,0.9091306872207403,0.09086931277925969,4000,16.757672110741936,32,749
snapshot_749.xyz,4096,32768,0.125,0.105276,0.9472206726530024,0.05277932734699764,4000,16.757672110741936,32,749
snapshot_749.xyz,8192,32768,0.25,0.10009,0.9405275373758445,0.05947246262415551,4000,16.757672110741936,32,749
snapshot_749.xyz,12000,32768,0.3662109375,0.0987947,0.9408123035901342,0.059187696409865764,4000,16.757672110741936,32,749
snapshot_749.xyz,16384,32768,0.5,0.097494,0.9408801389693109,0.059119861030689114,4000,16.757672110741936,32,749
snapshot_749.xyz,20000,32768,0.6103515625,0.0966235,0.9507286162686582,0.04927138373134177,4000,16.757672110741936,32,749
snapshot_749.xyz,24576,32768,0.75,0.0956881,0.9447410771585131,0.055258922841486924,4000,16.757672110741936,32,749
snapshot_749.xyz,28000,32768,0.8544921875,0.0951575,0.9383443447391776,0.061655655260822395,4000,16.757672110741936,32,749
snapshot_749.xyz,32768,32768,1.0,0.0946226,0.9425594437637589,0.057440556236241114,4000,16.757672110741936,32,749
snapshot_750.xyz,2048,32768,0.0625,0.108042,0.9154937931618863,0.08450620683811372,4000,16.757672110741936,32,750
snapshot_750.xyz,4096,32768,0.125,0.10437,0.9352820990752025,0.06471790092479746,4000,16.757672110741936,32,750
snapshot_750.xyz,8192,32768,0.25,0.100334,0.9238773123636063,0.07612268763639374,4000,16.757672110741936,32,750
snapshot_750.xyz,12000,32768,0.3662109375,0.0986216,0.9330507672803648,0.06694923271963515,4000,16.757672110741936,32,750
snapshot_750.xyz,16384,32768,0.5,0.0971018,0.9418215324927256,0.0581784675072744,4000,16.757672110741936,32,750
snapshot_750.xyz,20000,32768,0.6103515625,0.0964053,0.9355922827584868,0.06440771724151317,4000,16.757672110741936,32,750
snapshot_750.xyz,24576,32768,0.75,0.0954165,0.9345854351339439,0.06541456486605612,4000,16.757672110741936,32,750
snapshot_750.xyz,28000,32768,0.8544921875,0.0946751,0.9358021152515568,0.06419788474844323,4000,16.757672110741936,32,750
snapshot_750.xyz,32768,32768,1.0,0.0940652,0.9344287048258597,0.06557129517414029,4000,16.757672110741936,32,750
snapshot_751.xyz,2048,32768,0.0625,0.108877,0.9036035587424891,0.0963964412575109,4000,16.757672110741936,32,751
snapshot_751.xyz,4096,32768,0.125,0.10437,0.9467353640173436,0.053264635982656405,4000,16.757672110741936,32,751
snapshot_751.xyz,8192,32768,0.25,0.100822,0.9409689492006308,0.05903105079936921,4000,16.757672110741936,32,751
snapshot_751.xyz,12000,32768,0.3662109375,0.099314,0.9473091817852305,0.05269081821476951,4000,16.757672110741936,32,751
snapshot_751.xyz,16384,32768,0.5,0.0976247,0.942141478479058,0.05785852152094195,4000,16.757672110741936,32,751
snapshot_751.xyz,20000,32768,0.6103515625,0.0964053,0.9435404310294204,0.05645956897057958,4000,16.757672110741936,32,751
snapshot_751.xyz,24576,32768,0.75,0.0959595,0.9491073636318679,0.05089263636813213,4000,16.757672110741936,32,751
snapshot_751.xyz,28000,32768,0.8544921875,0.095479,0.9444950044514788,0.055504995548521174,4000,16.757672110741936,32,751
snapshot_751.xyz,32768,32768,1.0,0.0944136,0.9463580486983437,0.05364195130165628,4000,16.757672110741936,32,751
snapshot_752.xyz,2048,32768,0.0625,0.108877,0.8974661215338455,0.10253387846615447,4000,16.757672110741936,32,752
snapshot_752.xyz,4096,32768,0.125,0.103464,0.919753580286423,0.08024641971357704,4000,16.757672110741936,32,752
snapshot_752.xyz,8192,32768,0.25,0.100334,0.938542991843149,0.061457008156850956,4000,16.757672110741936,32,752
snapshot_752.xyz,12000,32768,0.3662109375,0.0981019,0.9403849656349154,0.05961503436508464,4000,16.757672110741936,32,752
snapshot_752.xyz,16384,32768,0.5,0.0959244,0.9292298750363267,0.0707701249636733,4000,16.757672110741936,32,752
snapshot_752.xyz,20000,32768,0.6103515625,0.0952042,0.9278438328395446,0.07215616716045536,4000,16.757672110741936,32,752
snapshot_752.xyz,24576,32768,0.75,0.0946015,0.9298815550203962,0.07011844497960384,4000,16.757672110741936,32,752
snapshot_752.xyz,28000,32768,0.8544921875,0.0944338,0.9239284211762174,0.07607157882378257,4000,16.757672110741936,32,752
snapshot_752.xyz,32768,32768,1.0,0.0937864,0.9310117534942821,0.06898824650571789,4000,16.757672110741936,32,752
snapshot_753.xyz,2048,32768,0.0625,0.110545,0.9500257820556892,0.049974217944310784,4000,16.757672110741936,32,753
snapshot_753.xyz,4096,32768,0.125,0.103011,0.942107718056356,0.05789228194364404,4000,16.757672110741936,32,753
snapshot_753.xyz,8192,32768,0.25,0.0993568,0.9400686908062181,0.05993130919378187,4000,16.757672110741936,32,753
snapshot_753.xyz,12000,32768,0.3662109375,0.0975819,0.9292629273402533,0.07073707265974671,4000,16.757672110741936,32,753
snapshot_753.xyz,16384,32768,0.5,0.0961862,0.9247872780240171,0.07521272197598294,4000,16.757672110741936,32,753
snapshot_753.xyz,20000,32768,0.6103515625,0.0955319,0.9320276295378491,0.06797237046215088,4000,16.757672110741936,32,753
snapshot_753.xyz,24576,32768,0.75,0.0947827,0.9341418223032573,0.06585817769674274,4000,16.757672110741936,32,753
snapshot_753.xyz,28000,32768,0.8544921875,0.0945142,0.9327366031777361,0.0672633968222639,4000,16.757672110741936,32,753
snapshot_753.xyz,32768,32768,1.0,0.0939258,0.9336839070747637,0.06631609292523633,4000,16.757672110741936,32,753
snapshot_754.xyz,2048,32768,0.0625,0.110545,0.9637582605359977,0.03624173946400233,4000,16.757672110741936,32,754
snapshot_754.xyz,4096,32768,0.125,0.103917,0.9387941314638817,0.06120586853611831,4000,16.757672110741936,32,754
snapshot_754.xyz,8192,32768,0.25,0.100334,0.9406724044176933,0.059327595582306714,4000,16.757672110741936,32,754
snapshot_754.xyz,12000,32768,0.3662109375,0.0984484,0.9405957999732484,0.05940420002675162,4000,16.757672110741936,32,754
snapshot_754.xyz,16384,32768,0.5,0.097494,0.942062034979225,0.05793796502077497,4000,16.757672110741936,32,754
snapshot_754.xyz,20000,32768,0.6103515625,0.0962962,0.9434791554401606,0.05652084455983941,4000,16.757672110741936,32,754
snapshot_754.xyz,24576,32768,0.75,0.0954165,0.937892564014351,0.06210743598564905,4000,16.757672110741936,32,754
snapshot_754.xyz,28000,32768,0.8544921875,0.0950771,0.9382917201223724,0.061708279877627614,4000,16.757672110741936,32,754
snapshot_754.xyz,32768,32768,1.0,0.0946922,0.9374258758773623,0.06257412412263774,4000,16.757672110741936,32,754
snapshot_755.xyz,2048,32768,0.0625,0.113872,0.964894293098335,0.035105706901665035,4000,16.757672110741936,32,755
snapshot_755.xyz,4096,32768,0.125,0.105728,0.955154844071839,0.04484515592816096,4000,16.757672110741936,32,755
snapshot_755.xyz,8192,32768,0.25,0.100578,0.9429600045001968,0.05703999549980321,4000,16.757672110741936,32,755
snapshot_755.xyz,12000,32768,0.3662109375,0.0979286,0.9402740304755687,0.05972596952443132,4000,16.757672110741936,32,755
snapshot_755.xyz,16384,32768,0.5,0.096971,0.9393684006587232,0.06063159934127682,4000,16.757672110741936,32,755
snapshot_755.xyz,20000,32768,0.6103515625,0.0959687,0.9362891345281417,0.06371086547185834,4000,16.757672110741936,32,755
snapshot_755.xyz,24576,32768,0.75,0.0952354,0.9411077622412175,0.058892237758782495,4000,16.757672110741936,32,755
snapshot_755.xyz,28000,32768,0.8544921875,0.0945947,0.9364884664884665,0.06351153351153349,4000,16.757672110741936,32,755
snapshot_755.xyz,32768,32768,1.0,0.0941349,0.9377013417804738,0.06229865821952618,4000,16.757672110741936,32,755
snapshot_756.xyz,2048,32768,0.0625,0.111378,0.9640529381724386,0.035947061827561355,4000,16.757672110741936,32,756
snapshot_756.xyz,4096,32768,0.125,0.103917,0.9582991359197337,0.0417008640802663,4000,16.757672110741936,32,756
snapshot_756.xyz,8192,32768,0.25,0.10131,0.943392712475207,0.05660728752479305,4000,16.757672110741936,32,756
snapshot_756.xyz,12000,32768,0.3662109375,0.0989679,0.9534112365612115,0.04658876343878848,4000,16.757672110741936,32,756
snapshot_756.xyz,16384,32768,0.5,0.0973633,0.9384414457831326,0.0615585542168674,4000,16.757672110741936,32,756
snapshot_756.xyz,20000,32768,0.6103515625,0.0966235,0.9466859354333023,0.05331406456669774,4000,16.757672110741936,32,756
snapshot_756.xyz,24576,32768,0.75,0.095326,0.9378326528604456,0.06216734713955441,4000,16.757672110741936,32,756
snapshot_756.xyz,28000,32768,0.8544921875,0.0948359,0.9359113786637718,0.06408862133622817,4000,16.757672110741936,32,756
snapshot_756.xyz,32768,32768,1.0,0.0943439,0.9430334955968932,0.0569665044031068,4000,16.757672110741936,32,756
snapshot_757.xyz,2048,32768,0.0625,0.114702,0.9719272973774521,0.028072702622547907,4000,16.757672110741936,32,757
snapshot_757.xyz,4096,32768,0.125,0.107988,0.9486111843145523,0.05138881568544773,4000,16.757672110741936,32,757
snapshot_757.xyz,8192,32768,0.25,0.102041,0.9545105889396095,0.045489411060390506,4000,16.757672110741936,32,757
snapshot_757.xyz,12000,32768,0.3662109375,0.0996601,0.9521726253033459,0.0478273746966541,4000,16.757672110741936,32,757
snapshot_757.xyz,16384,32768,0.5,0.0977553,0.9445869166103006,0.055413083389699413,4000,16.757672110741936,32,757
snapshot_757.xyz,20000,32768,0.6103515625,0.0965144,0.9396238171268352,0.06037618287316482,4000,16.757672110741936,32,757
snapshot_757.xyz,24576,32768,0.75,0.0956881,0.9447410771585131,0.055258922841486924,4000,16.757672110741936,32,757
snapshot_757.xyz,28000,32768,0.8544921875,0.0950771,0.9420103041712077,0.05798969582879232,4000,16.757672110741936,32,757
snapshot_757.xyz,32768,32768,1.0,0.0945529,0.9405628282667514,0.059437171733248584,4000,16.757672110741936,32,757
snapshot_758.xyz,2048,32768,0.0625,0.113041,0.9714764523891372,0.028523547610862843,4000,16.757672110741936,32,758
snapshot_758.xyz,4096,32768,0.125,0.107988,0.9486111843145523,0.05138881568544773,4000,16.757672110741936,32,758
snapshot_758.xyz,8192,32768,0.25,0.102285,0.9355791745938827,0.06442082540611727,4000,16.757672110741936,32,758
snapshot_758.xyz,12000,32768,0.3662109375,0.0994871,0.9474059613370154,0.05259403866298462,4000,16.757672110741936,32,758
snapshot_758.xyz,16384,32768,0.5,0.097494,0.9432469040247679,0.05675309597523215,4000,16.757672110741936,32,758
snapshot_758.xyz,20000,32768,0.6103515625,0.0967326,0.943741890164782,0.05625810983521795,4000,16.757672110741936,32,758
snapshot_758.xyz,24576,32768,0.75,0.0961405,0.9375444926617583,0.06245550733824168,4000,16.757672110741936,32,758
snapshot_758.xyz,28000,32768,0.8544921875,0.0952379,0.9473580025862927,0.05264199741370734,4000,16.757672110741936,32,758
snapshot_758.xyz,32768,32768,1.0,0.0948315,0.9388049062991891,0.06119509370081089,4000,16.757672110741936,32,758
snapshot_759.xyz,2048,32768,0.0625,0.11636,0.9859763589374233,0.014023641062576697,4000,16.757672110741936,32,759
snapshot_759.xyz,4096,32768,0.125,0.106633,0.9712362579810732,0.02876374201892684,4000,16.757672110741936,32,759
snapshot_759.xyz,8192,32768,0.25,0.101066,0.9562403610525022,0.04375963894749779,4000,16.757672110741936,32,759
snapshot_759.xyz,12000,32768,0.3662109375,0.0987947,0.9501591698164017,0.049840830183598306,4000,16.757672110741936,32,759
snapshot_759.xyz,16384,32768,0.5,0.0976247,0.945700862152475,0.05429913784752505,4000,16.757672110741936,32,759
snapshot_759.xyz,20000,32768,0.6103515625,0.0962962,0.9525977366255144,0.04740226337448561,4000,16.757672110741936,32,759
snapshot_759.xyz,24576,32768,0.75,0.0955975,0.9455269274516592,0.05447307254834077,4000,16.757672110741936,32,759
snapshot_759.xyz,28000,32768,0.8544921875,0.0952379,0.9376577729644581,0.06234222703554193,4000,16.757672110741936,32,759
snapshot_759.xyz,32768,32768,1.0,0.0944136,0.9378896548983767,0.06211034510162328,4000,16.757672110741936,32,759
snapshot_760.xyz,2048,32768,0.0625,0.110545,0.9568427521617575,0.043157247838242485,4000,16.757672110741936,32,760
snapshot_760.xyz,4096,32768,0.125,0.103464,0.9462507202238868,0.05374927977611321,4000,16.757672110741936,32,760
snapshot_760.xyz,8192,32768,0.25,0.0996012,0.9467344707951143,0.0532655292048857,4000,16.757672110741936,32,760
snapshot_760.xyz,12000,32768,0.3662109375,0.0982751,0.9343338213762812,0.06566617862371882,4000,16.757672110741936,32,760
snapshot_760.xyz,16384,32768,0.5,0.0973633,0.941982391640867,0.058017608359133055,4000,16.757672110741936,32,760
snapshot_760.xyz,20000,32768,0.6103515625,0.0962962,0.9414774838192448,0.05852251618075521,4000,16.757672110741936,32,760
snapshot_760.xyz,24576,32768,0.75,0.095326,0.9394963780614004,0.060503621938599594,4000,16.757672110741936,32,760
snapshot_760.xyz,28000,32768,0.8544921875,0.0949163,0.9441589575251169,0.055841042474883085,4000,16.757672110741936,32,760
