snapshot,snapshot_num,nbins_sub,n_tiles,cid_mean,cid_std,cid_min,cid_max,sequence_length
snapshot_614.xyz,614,16,8,0.9263623255862572,0.017668376532302944,0.8905181375008961,0.9486111843145523,4096
snapshot_614.xyz,614,32,1,0.9402476934917985,0.0,0.9402476934917985,0.9402476934917985,32768
snapshot_615.xyz,615,8,64,0.930255763962416,0.048166468516613624,0.8205852174735662,1.0629728182676095,512
snapshot_615.xyz,615,16,8,0.9391834411773095,0.018691143339180462,0.914586744884922,0.9596028389131838,4096
snapshot_615.xyz,615,32,1,0.9310659193492385,0.0,0.9310659193492385,0.9310659193492385,32768
snapshot_616.xyz,616,8,64,0.928076549527469,0.03913690608549397,0.8170810723252613,1.0,512
snapshot_616.xyz,616,16,8,0.9381589366516212,0.016474528953343816,0.9116907130348205,0.9628227288940104,4096
snapshot_616.xyz,616,32,1,0.9372767257520658,0.0,0.9372767257520658,0.9372767257520658,32768
snapshot_617.xyz,617,8,64,0.9327698312138297,0.043910009542353384,0.8321041453305748,1.0205530303030304,512
snapshot_617.xyz,617,16,8,0.9344027052606071,0.012662803197584182,0.9072482394837604,0.954953647430199,4096
snapshot_617.xyz,617,32,1,0.9424302013355825,0.0,0.9424302013355825,0.9424302013355825,32768
snapshot_618.xyz,618,8,64,0.9441027897682128,0.04377718423297648,0.7941493858642233,1.0410530303030303,512
snapshot_618.xyz,618,16,8,0.9408624293477291,0.011072006488418946,0.9183048458786544,0.9592472807429624,4096
snapshot_618.xyz,618,32,1,0.9432986919906826,0.0,0.9432986919906826,0.9432986919906826,32768
snapshot_619.xyz,619,8,64,0.9465275809830547,0.0430192745551743,0.8570992892754854,1.0441728791929505,512
snapshot_619.xyz,619,16,8,0.9443610368965032,0.020047049776055183,0.9153524156335626,0.9795540719507991,4096
snapshot_619.xyz,619,32,1,0.9358134822084914,0.0,0.9358134822084914,0.9358134822084914,32768
snapshot_620.xyz,620,8,64,0.9451999809878293,0.04506192018340073,0.8356213385167788,1.0661583568238173,512
snapshot_620.xyz,620,16,8,0.9323548859711934,0.013741243816161635,0.9080662298565609,0.9586797267264796,4096
snapshot_620.xyz,620,32,1,0.9370572776682792,0.0,0.9370572776682792,0.9370572776682792,32768
snapshot_621.xyz,621,8,64,0.9431472167691275,0.04512756553988118,0.8640126752119673,1.0859041628472992,512
snapshot_621.xyz,621,16,8,0.9468342366530436,0.02229748162941029,0.9234476664792353,0.9916727376681822,4096
snapshot_621.xyz,621,32,1,0.9400985387711401,0.0,0.9400985387711401,0.9400985387711401,32768
snapshot_622.xyz,622,8,64,0.9381929784822824,0.04127438606942199,0.8141239593435521,1.0210553999907177,512
snapshot_622.xyz,622,16,8,0.9359525418041398,0.0153215511365911,0.9124694635282081,0.955154844071839,4096
snapshot_622.xyz,622,32,1,0.9309667613692806,0.0,0.9309667613692806,0.9309667613692806,32768
snapshot_623.xyz,623,8,64,0.9367238025829966,0.04469734017399215,0.8370684343753015,1.0614848484848483,512
snapshot_623.xyz,623,16,8,0.9410194762899364,0.014224948529339868,0.9244547531065623,0.9636533084808948,4096
snapshot_623.xyz,623,32,1,0.9363127434280647,0.0,0.9363127434280647,0.9363127434280647,32768
snapshot_624.xyz,624,8,64,0.9428156347225942,0.042562330429606623,0.8443361214993291,1.0401074877702967,512
snapshot_624.xyz,624,16,8,0.942392376035208,0.010073715908056178,0.9274908292500066,0.9588764106347515,4096
snapshot_624.xyz,624,32,1,0.9365460212833544,0.0,0.9365460212833544,0.9365460212833544,32768
snapshot_625.xyz,625,8,64,0.9415816839417452,0.04085694531871292,0.8284315785051048,1.0410530303030303,512
snapshot_625.xyz,625,16,8,0.9259225307958743,0.014982962476417843,0.9036189561831613,0.9506243681176053,4096
snapshot_625.xyz,625,32,1,0.9430797506792392,0.0,0.9430797506792392,0.9430797506792392,32768
snapshot_626.xyz,626,8,64,0.9398630772521211,0.04185281161125685,0.8640126752119673,1.0430824667319911,512
snapshot_626.xyz,626,16,8,0.9329117411052119,0.017378808264792378,0.910898630726217,0.9629933236786258,4096
snapshot_626.xyz,626,32,1,0.9410387199169503,0.0,0.9410387199169503,0.9410387199169503,32768
snapshot_627.xyz,627,8,64,0.943924660240758,0.041237867096840145,0.8356213385167788,1.0430824667319911,512
snapshot_627.xyz,627,16,8,0.9355584175499232,0.014005303804149357,0.9055532374231237,0.9510714414772522,4096
snapshot_627.xyz,627,32,1,0.9339778048370011,0.0,0.9339778048370011,0.9339778048370011,32768
snapshot_628.xyz,628,8,64,0.9348352184344291,0.044667315203648736,0.8477374900214277,1.0210553999907177,512
snapshot_628.xyz,628,16,8,0.9363223360626309,0.013948510815649321,0.9179260173073783,0.96316285989006,4096
snapshot_628.xyz,628,32,1,0.9325987744151742,0.0,0.9325987744151742,0.9325987744151742,32768
snapshot_629.xyz,629,8,64,0.9379368990829922,0.04283710641861981,0.8370684343753015,1.0645209722792932,512
snapshot_629.xyz,629,16,8,0.9291514270593544,0.011117842365772,0.9120860633964938,0.9426262223109159,4096
snapshot_629.xyz,629,32,1,0.9299058703746219,0.0,0.9299058703746219,0.9299058703746219,32768
snapshot_630.xyz,630,8,64,0.9389640225449959,0.04598979519148659,0.8477374900214277,1.0903503989691232,512
snapshot_630.xyz,630,16,8,0.9275364660813687,0.011499643680952892,0.910898630726217,0.9467353640173436,4096
snapshot_630.xyz,630,32,1,0.9363127434280647,0.0,0.9363127434280647,0.9363127434280647,32768
snapshot_631.xyz,631,8,64,0.9440443112124238,0.04507448888057491,0.8443361214993291,1.0420411825677995,512
snapshot_631.xyz,631,16,8,0.9347637600891636,0.015142257847165129,0.910492882978532,0.9588764106347515,4096
snapshot_631.xyz,631,32,1,0.9356696330804912,0.0,0.9356696330804912,0.9356696330804912,32768
snapshot_632.xyz,632,8,64,0.9379793950856802,0.04159289784922748,0.8640126752119673,1.019626107015769,512
snapshot_632.xyz,632,16,8,0.93809027648986,0.016298657275854646,0.9065224159402242,0.9553634089723056,4096
snapshot_632.xyz,632,32,1,0.9361185472271056,0.0,0.9361185472271056,0.9361185472271056,32768
snapshot_633.xyz,633,8,64,0.9296327068057024,0.04650629615486043,0.8244545353859786,1.0818636363636362,512
snapshot_633.xyz,633,16,8,0.9436903020251248,0.013075288450966683,0.9124694635282081,0.9590537181836324,4096
snapshot_633.xyz,633,32,1,0.9360064590907741,0.0,0.9360064590907741,0.9360064590907741,32768
snapshot_634.xyz,634,8,64,0.9567822722010512,0.04097196876209557,0.8698114634096048,1.0614848484848483,512
snapshot_634.xyz,634,16,8,0.9408208707217585,0.015287561884948864,0.9044704512783426,0.954953647430199,4096
snapshot_634.xyz,634,32,1,0.934872408293461,0.0,0.934872408293461,0.934872408293461,32768
snapshot_635.xyz,635,8,64,0.9402783894044837,0.040431392166758826,0.8321041453305748,1.0210553999907177,512
snapshot_635.xyz,635,16,8,0.9440677323586699,0.018794335957564044,0.90968052103554,0.9678510545246829,4096
snapshot_635.xyz,635,32,1,0.9426048696967887,0.0,0.9426048696967887,0.9426048696967887,32768
snapshot_636.xyz,636,8,64,0.9368532082803688,0.05308251552424516,0.8066100734235438,1.1253964324943146,512
snapshot_636.xyz,636,16,8,0.933248228133792,0.014333427180004188,0.9141943410544575,0.9557572674288876,4096
snapshot_636.xyz,636,32,1,0.9339763901522344,0.0,0.9339763901522344,0.9339763901522344,32768
snapshot_637.xyz,637,8,64,0.9525948990337273,0.04409820519078283,0.8609071525771544,1.0410530303030303,512
snapshot_637.xyz,637,16,8,0.9498059639334617,0.01349271725542682,0.9299760453953421,0.9713539304439324,4096
snapshot_637.xyz,637,32,1,0.9383462918660286,0.0,0.9383462918660286,0.9383462918660286,32768
snapshot_638.xyz,638,8,64,0.9415821740674224,0.038739072490906974,0.8131542590848791,1.0200871482336524,512
snapshot_638.xyz,638,16,8,0.9348205926506129,0.014344873058218023,0.9157265914606503,0.9547503893761784,4096
snapshot_638.xyz,638,32,1,0.9293143647500494,0.0,0.9293143647500494,0.9293143647500494,32768
snapshot_639.xyz,639,8,64,0.9327145335317135,0.036457252933103215,0.8477374900214277,1.0,512
snapshot_639.xyz,639,16,8,0.9350419494569802,0.016951976348898605,0.9116907130348205,0.9669565853613924,4096
snapshot_639.xyz,639,32,1,0.9334828548644337,0.0,0.9334828548644337,0.9334828548644337,32768
snapshot_640.xyz,640,8,64,0.9482409970119605,0.04109257461194722,0.8321041453305748,1.0210553999907177,512
snapshot_640.xyz,640,16,8,0.9330744024149363,0.016502059060255564,0.9113003275586615,0.96265038111856,4096
snapshot_640.xyz,640,32,1,0.9364553614918933,0.0,0.9364553614918933,0.9364553614918933,32768
snapshot_641.xyz,641,8,64,0.9526137376057338,0.05017172893073714,0.8576752058079028,1.0661583568238173,512
snapshot_641.xyz,641,16,8,0.9394829839465344,0.012934475837661573,0.919753580286423,0.9624765997473235,4096
snapshot_641.xyz,641,32,1,0.9277599089020296,0.0,0.9277599089020296,0.9277599089020296,32768
snapshot_642.xyz,642,8,64,0.9422375257148696,0.04098313008791,0.8443361214993291,1.0205530303030304,512
snapshot_642.xyz,642,16,8,0.939909937520651,0.007523113528327413,0.9302897262386385,0.954953647430199,4096
snapshot_642.xyz,642,32,1,0.9376515151515151,0.0,0.9376515151515151,0.9376515151515151,32768
snapshot_643.xyz,643,8,64,0.9488485220588447,0.04394374282528343,0.8443361214993291,1.0392012749328694,512
snapshot_643.xyz,643,16,8,0.9392381128916041,0.01777687952068903,0.9128498392452432,0.96316285989006,4096
snapshot_643.xyz,643,32,1,0.9285144733978353,0.0,0.9285144733978353,0.9285144733978353,32768
snapshot_644.xyz,644,8,64,0.9397613551178312,0.04379185132047072,0.8356213385167788,1.0210553999907177,512
snapshot_644.xyz,644,16,8,0.9385661632782849,0.011378594736779555,0.9227564737003112,0.9515108609936196,4096
snapshot_644.xyz,644,32,1,0.9371972662070609,0.0,0.9371972662070609,0.9371972662070609,32768
snapshot_645.xyz,645,8,64,0.9521646413638276,0.03851738353068679,0.8640126752119673,1.0600758649870465,512
snapshot_645.xyz,645,16,8,0.9366888269584421,0.009509934672299242,0.9194045037084639,0.9510714414772522,4096
snapshot_645.xyz,645,32,1,0.9376109725685785,0.0,0.9376109725685785,0.9376109725685785,32768
snapshot_646.xyz,646,8,64,0.9400419238913048,0.034995631532100856,0.8477374900214277,1.0430824667319911,512
snapshot_646.xyz,646,16,8,0.9380095486959541,0.019478346809022357,0.9064080185708372,0.9668105427495637,4096
snapshot_646.xyz,646,32,1,0.9406804414488112,0.0,0.9406804414488112,0.9406804414488112,32768
snapshot_647.xyz,647,8,64,0.9389749555001383,0.042316998398600494,0.8389996817651426,1.0600758649870465,512
snapshot_647.xyz,647,16,8,0.9337945819197798,0.012229030312116964,0.9157265914606503,0.9510714414772522,4096
snapshot_647.xyz,647,32,1,0.9486868767530768,0.0,0.9486868767530768,0.9486868767530768,32768
snapshot_648.xyz,648,8,64,0.9340284533108412,0.04324112078165556,0.8509852978575699,1.0401074877702967,512
snapshot_648.xyz,648,16,8,0.9419677559216039,0.021518612420642402,0.9036189561831613,0.9674050518555993,4096
snapshot_648.xyz,648,32,1,0.9305287438250521,0.0,0.9305287438250521,0.9305287438250521,32768
snapshot_649.xyz,649,8,64,0.9458593102902642,0.05114997389789048,0.8509852978575699,1.0903503989691232,512
snapshot_649.xyz,649,16,8,0.9337563060930094,0.01678658563500549,0.9113003275586615,0.9624765997473235,4096
snapshot_649.xyz,649,32,1,0.9429521770421374,0.0,0.9429521770421374,0.9429521770421374,32768
snapshot_650.xyz,650,8,64,0.9455615331988405,0.04756542834756422,0.8246024722372892,1.0661583568238173,512
snapshot_650.xyz,650,16,8,0.9414676713630524,0.015743688106894235,0.907654834608991,0.9633306833375493,4096
snapshot_650.xyz,650,32,1,0.9294242369945648,0.0,0.9294242369945648,0.9294242369945648,32768
snapshot_651.xyz,651,8,64,0.939430878655334,0.036596918325788125,0.840786208602886,1.0210553999907177,512
snapshot_651.xyz,651,16,8,0.9388694669837807,0.00935309415737687,0.9227564737003112,0.9494773843178098,4096
snapshot_651.xyz,651,32,1,0.9246016633944691,0.0,0.9246016633944691,0.9246016633944691,32768
snapshot_652.xyz,652,8,64,0.9421869855066187,0.03977944025960869,0.8131542590848791,1.0430824667319911,512
snapshot_652.xyz,652,16,8,0.9332882408313761,0.01778724311201435,0.9009030376499938,0.9597915048955293,4096
snapshot_652.xyz,652,32,1,0.9329910434704811,0.0,0.9329910434704811,0.9329910434704811,32768
snapshot_653.xyz,653,8,64,0.940158328755076,0.04512942793039524,0.8477374900214277,1.0629728182676095,512
snapshot_653.xyz,653,16,8,0.9388154993832061,0.006397166138768403,0.926841338108006,0.947697717799734,4096
snapshot_653.xyz,653,32,1,0.937098121916282,0.0,0.937098121916282,0.937098121916282,32768
snapshot_654.xyz,654,8,64,0.9362782080029564,0.03860182921840613,0.8541076104856781,1.019626107015769,512
snapshot_654.xyz,654,16,8,0.9355267536478529,0.014259833409597675,0.9149670227256435,0.9628227288940104,4096
snapshot_654.xyz,654,32,1,0.9356184442518602,0.0,0.9356184442518602,0.9356184442518602,32768
snapshot_655.xyz,655,8,64,0.9525175096322009,0.04774450835168831,0.8477374900214277,1.1099273881543346,512
snapshot_655.xyz,655,16,8,0.9375173525596074,0.01631666913779286,0.914586744884922,0.9624765997473235,4096
snapshot_655.xyz,655,32,1,0.9352647857723495,0.0,0.9352647857723495,0.9352647857723495,32768
snapshot_656.xyz,656,8,64,0.9411983011867797,0.04804782142024955,0.8609071525771544,1.0614848484848483,512
snapshot_656.xyz,656,16,8,0.9383733763476461,0.013051504459923804,0.9194045037084639,0.9669565853613924,4096
snapshot_656.xyz,656,32,1,0.9279216507177033,0.0,0.9279216507177033,0.9279216507177033,32768
snapshot_657.xyz,657,8,64,0.9491850546707509,0.0498487428938023,0.8669733764687759,1.0859041628472992,512
snapshot_657.xyz,657,16,8,0.9326931388593704,0.01474810366078636,0.9084743670020902,0.9597915048955293,4096
snapshot_657.xyz,657,32,1,0.9399176913824467,0.0,0.9399176913824467,0.9399176913824467,32768
snapshot_658.xyz,658,8,64,0.944199509450899,0.038611015817190994,0.8698114634096048,1.0410530303030303,512
snapshot_658.xyz,658,16,8,0.9403455421647942,0.012041520920792071,0.9211546370103336,0.9596028389131838,4096
snapshot_658.xyz,658,32,1,0.9329380869011619,0.0,0.9329380869011619,0.9329380869011619,32768
snapshot_659.xyz,659,8,64,0.9373946397965127,0.04478041975965236,0.8356213385167788,1.104642707962685,512
snapshot_659.xyz,659,16,8,0.9436443646845954,0.018232541955055633,0.9186716092926166,0.9714884544501862,4096
snapshot_659.xyz,659,32,1,0.9464796565479549,0.0,0.9464796565479549,0.9464796565479549,32768
snapshot_660.xyz,660,8,64,0.9416696261306585,0.04145748210154975,0.8246024722372892,1.0210553999907177,512
snapshot_660.xyz,660,16,8,0.9382139604429536,0.01562212667663325,0.9116907130348205,0.9628227288940104,4096
snapshot_660.xyz,660,32,1,0.9396967581047381,0.0,0.9396967581047381,0.9396967581047381,32768
snapshot_661.xyz,661,8,64,0.9420538421809784,0.04125710513780284,0.8477374900214277,1.0205530303030304,512
snapshot_661.xyz,661,16,8,0.9429647111634909,0.016193905901765365,0.9068212775109328,0.9594302783826096,4096
snapshot_661.xyz,661,32,1,0.9358541137229986,0.0,0.9358541137229986,0.9358541137229986,32768
snapshot_662.xyz,662,8,64,0.9416982065469668,0.045011006802175776,0.8541076104856781,1.0401074877702967,512
snapshot_662.xyz,662,16,8,0.9339783645821438,0.0203937845036826,0.9013361099687629,0.9596028389131838,4096
snapshot_662.xyz,662,32,1,0.9392734388969463,0.0,0.9392734388969463,0.9392734388969463,32768
snapshot_663.xyz,663,8,64,0.9433176310544407,0.04380446611051366,0.8356213385167788,1.0401074877702967,512
snapshot_663.xyz,663,16,8,0.9397589793384764,0.01714519858258499,0.9040463963166283,0.96316285989006,4096
snapshot_663.xyz,663,32,1,0.938952495982272,0.0,0.938952495982272,0.938952495982272,32768
snapshot_664.xyz,664,8,64,0.9431958474191493,0.03991526996917151,0.8284315785051048,1.0205530303030304,512
snapshot_664.xyz,664,16,8,0.9405679501447174,0.012034824890584588,0.919753580286423,0.9633306833375493,4096
snapshot_664.xyz,664,32,1,0.9448075815071623,0.0,0.9448075815071623,0.9448075815071623,32768
snapshot_665.xyz,665,8,64,0.9372872860521613,0.04998196292126281,0.8208404052190517,1.0629728182676095,512
snapshot_665.xyz,665,16,8,0.9444410151603314,0.016458718242969298,0.9190354147250699,0.9717452864004588,4096
snapshot_665.xyz,665,32,1,0.9467979070507719,0.0,0.9467979070507719,0.9467979070507719,32768
snapshot_666.xyz,666,8,64,0.9428467063642998,0.042051582385390904,0.8541076104856781,1.0420411825677995,512
snapshot_666.xyz,666,16,8,0.9396939094090159,0.010085492630131004,0.9231038067244964,0.9547503893761784,4096
snapshot_666.xyz,666,32,1,0.9376109725685785,0.0,0.9376109725685785,0.9376109725685785,32768
snapshot_667.xyz,667,8,64,0.9442660430849286,0.046344592425161785,0.8389996817651426,1.0401074877702967,512
snapshot_667.xyz,667,16,8,0.942079261967575,0.014267762434752494,0.9149670227256435,0.9592472807429624,4096
snapshot_667.xyz,667,32,1,0.9443890962778024,0.0,0.9443890962778024,0.9443890962778024,32768
snapshot_668.xyz,668,8,64,0.9440768773833297,0.038653715214120324,0.8776491436091549,1.0210553999907177,512
snapshot_668.xyz,668,16,8,0.9394757449951447,0.010843271431790745,0.9237805691121956,0.9547503893761784,4096
snapshot_668.xyz,668,32,1,0.9277687030382228,0.0,0.9277687030382228,0.9277687030382228,32768
snapshot_669.xyz,669,8,64,0.9308812784354247,0.0395679895861535,0.8321041453305748,1.0410530303030303,512
snapshot_669.xyz,669,16,8,0.9330226166330244,0.008759265793924909,0.9227564737003112,0.9508445057237713,4096
snapshot_669.xyz,669,32,1,0.9310659193492385,0.0,0.9310659193492385,0.9310659193492385,32768
snapshot_670.xyz,670,8,64,0.9531555530266627,0.04707725420911166,0.8047903165948215,1.0838348365537833,512
snapshot_670.xyz,670,16,8,0.9323415014214695,0.005551626612077097,0.9254455920163855,0.9439066236410024,4096
snapshot_670.xyz,670,32,1,0.9306373639410386,0.0,0.9306373639410386,0.9306373639410386,32768
snapshot_671.xyz,671,8,64,0.9411150743951305,0.041267912186692055,0.8599740704787842,1.0998493092723047,512
snapshot_671.xyz,671,16,8,0.9341608288364068,0.011093971929389502,0.9153524156335626,0.9555613305613306,4096
snapshot_671.xyz,671,32,1,0.9296830514359407,0.0,0.9296830514359407,0.9296830514359407,32768
snapshot_672.xyz,672,8,64,0.9465376776793678,0.03850102611205141,0.8809698804386583,1.0410530303030303,512
snapshot_672.xyz,672,16,8,0.9416595560235297,0.01260119977011859,0.9149670227256435,0.9555613305613306,4096
snapshot_672.xyz,672,32,1,0.936067490978879,0.0,0.936067490978879,0.936067490978879,32768
snapshot_673.xyz,673,8,64,0.9430551316248085,0.04166711712340086,0.8541076104856781,1.0410530303030303,512
snapshot_673.xyz,673,16,8,0.9433831176929066,0.01044374635265402,0.9302897262386385,0.9586797267264796,4096
snapshot_673.xyz,673,32,1,0.9363127434280647,0.0,0.9363127434280647,0.9363127434280647,32768
snapshot_674.xyz,674,8,64,0.9395703583375703,0.040050570531591285,0.8541076104856781,1.0600758649870465,512
snapshot_674.xyz,674,16,8,0.9331663793559792,0.014574294703869587,0.9194045037084639,0.9669565853613924,4096
snapshot_674.xyz,674,32,1,0.9396967581047381,0.0,0.9396967581047381,0.9396967581047381,32768
snapshot_675.xyz,675,8,64,0.934976409589283,0.03600052195314124,0.8640126752119673,1.0430824667319911,512
snapshot_675.xyz,675,16,8,0.9397391474901311,0.015690048911047298,0.9190354147250699,0.96316285989006,4096
snapshot_675.xyz,675,32,1,0.9345230891324835,0.0,0.9345230891324835,0.9345230891324835,32768
snapshot_676.xyz,676,8,64,0.9546014133304439,0.0505961190783345,0.8669733764687759,1.1317109418539846,512
snapshot_676.xyz,676,16,8,0.9306059263132296,0.0045137092059232735,0.920108021958562,0.9355771547915495,4096
snapshot_676.xyz,676,32,1,0.9252315134761575,0.0,0.9252315134761575,0.9252315134761575,32768
snapshot_677.xyz,677,8,64,0.9415353718988622,0.04580724236989485,0.8389996817651426,1.0629728182676095,512
snapshot_677.xyz,677,16,8,0.9338406901040055,0.012672746252927115,0.9134173110728566,0.954121672092144,4096
snapshot_677.xyz,677,32,1,0.934872408293461,0.0,0.934872408293461,0.934872408293461,32768
snapshot_678.xyz,678,8,64,0.9478296780519742,0.04220469493286357,0.8640126752119673,1.0430824667319911,512
snapshot_678.xyz,678,16,8,0.9404302708909043,0.014351053064426335,0.9186716092926166,0.9592472807429624,4096
snapshot_678.xyz,678,32,1,0.9460279512695613,0.0,0.9460279512695613,0.9460279512695613,32768
snapshot_679.xyz,679,8,64,0.9389492072633046,0.04117889719692681,0.8246024722372892,1.019198378486397,512
snapshot_679.xyz,679,16,8,0.9450164188477089,0.018255333237681484,0.9157265914606503,0.9834920112309199,4096
snapshot_679.xyz,679,32,1,0.9466122975044999,0.0,0.9466122975044999,0.9466122975044999,32768
snapshot_680.xyz,680,8,64,0.9323607901060724,0.042064463120061214,0.840786208602886,1.0210553999907177,512
snapshot_680.xyz,680,16,8,0.9400342262497869,0.01981411294873622,0.9157265914606503,0.9792726604830564,4096
snapshot_680.xyz,680,32,1,0.9426048696967887,0.0,0.9426048696967887,0.9426048696967887,32768
snapshot_681.xyz,681,8,64,0.9473685922075066,0.04156287138455068,0.840786208602886,1.0614848484848483,512
snapshot_681.xyz,681,16,8,0.9469095688664873,0.012624085819146872,0.9284498496326803,0.971621889114826,4096
snapshot_681.xyz,681,32,1,0.9317573533058876,0.0,0.9317573533058876,0.9317573533058876,32768
snapshot_682.xyz,682,8,64,0.9477469253007742,0.04344640976450174,0.8321041453305748,1.0420411825677995,512
snapshot_682.xyz,682,16,8,0.938765343661115,0.011452925332842711,0.9160970426775279,0.954953647430199,4096
snapshot_682.xyz,682,32,1,0.9371972662070609,0.0,0.9371972662070609,0.9371972662070609,32768
snapshot_683.xyz,683,8,64,0.937737373563022,0.043240624794114314,0.8443361214993291,1.0420411825677995,512
snapshot_683.xyz,683,16,8,0.9406449975718402,0.00893220640675409,0.9306092581216349,0.9515108609936196,4096
snapshot_683.xyz,683,32,1,0.9401454286082244,0.0,0.9401454286082244,0.9401454286082244,32768
snapshot_684.xyz,684,8,64,0.9417504371149832,0.037712007249757214,0.8669733764687759,1.0401074877702967,512
snapshot_684.xyz,684,16,8,0.9341509314267649,0.015130954695589373,0.9149670227256435,0.9557572674288876,4096
snapshot_684.xyz,684,32,1,0.9364047827470953,0.0,0.9364047827470953,0.9364047827470953,32768
snapshot_685.xyz,685,8,64,0.9488634873922328,0.04867441758310314,0.8509852978575699,1.0430824667319911,512
snapshot_685.xyz,685,16,8,0.9521888547629439,0.01851757190876876,0.9227564737003112,0.9789837821752714,4096
snapshot_685.xyz,685,32,1,0.9252315134761575,0.0,0.9252315134761575,0.9252315134761575,32768
snapshot_686.xyz,686,8,64,0.9414845188562017,0.046958351163380645,0.8208404052190517,1.0401074877702967,512
snapshot_686.xyz,686,16,8,0.940411402243481,0.0118925279886048,0.9237805691121956,0.9634881502942182,4096
snapshot_686.xyz,686,32,1,0.9375610145636398,0.0,0.9375610145636398,0.9375610145636398,32768
snapshot_687.xyz,687,8,64,0.9493723921965078,0.047783797621977556,0.8389996817651426,1.0645209722792932,512
snapshot_687.xyz,687,16,8,0.9365255546595525,0.014617798071275796,0.920108021958562,0.9671193449371989,4096
snapshot_687.xyz,687,32,1,0.9354737924356913,0.0,0.9354737924356913,0.9354737924356913,32768
snapshot_688.xyz,688,8,64,0.9388421605219233,0.03616551218740089,0.8669733764687759,1.0215728419255936,512
snapshot_688.xyz,688,16,8,0.9346698623779985,0.01773743156186889,0.9088705001844727,0.96316285989006,4096
snapshot_688.xyz,688,32,1,0.9336314260703484,0.0,0.9336314260703484,0.9336314260703484,32768
snapshot_689.xyz,689,8,64,0.9362073034161351,0.042841241670299506,0.840786208602886,1.0420411825677995,512
snapshot_689.xyz,689,16,8,0.935540687023805,0.013696727117496227,0.9116907130348205,0.9512875420633063,4096
snapshot_689.xyz,689,32,1,0.9344712912960609,0.0,0.9344712912960609,0.9344712912960609,32768
snapshot_690.xyz,690,8,64,0.9505606528879349,0.04966313675616978,0.8669733764687759,1.0661583568238173,512
snapshot_690.xyz,690,16,8,0.9450665103431737,0.013295927262490473,0.9315339920207781,0.9754540011973658,4096
snapshot_690.xyz,690,32,1,0.931864517599041,0.0,0.931864517599041,0.931864517599041,32768
snapshot_691.xyz,691,8,64,0.9516866871284959,0.04381733534234196,0.8284315785051048,1.0645209722792932,512
snapshot_691.xyz,691,16,8,0.938823119274513,0.01261743454799439,0.914586744884922,0.9597915048955293,4096
snapshot_691.xyz,691,32,1,0.9424768079800498,0.0,0.9424768079800498,0.9424768079800498,32768
snapshot_692.xyz,692,8,64,0.9424968216099452,0.04791260368288832,0.8246024722372892,1.0420411825677995,512
snapshot_692.xyz,692,16,8,0.9456665830506978,0.013427857358136001,0.9306092581216349,0.9629933236786258,4096
snapshot_692.xyz,692,32,1,0.9443890962778024,0.0,0.9443890962778024,0.9443890962778024,32768
snapshot_693.xyz,693,8,64,0.9373788552468554,0.041195843963144255,0.8640126752119673,1.0210553999907177,512
snapshot_693.xyz,693,16,8,0.9383904388750082,0.012158908335295739,0.9227564737003112,0.9594302783826096,4096
snapshot_693.xyz,693,32,1,0.9236204391029418,0.0,0.9236204391029418,0.9236204391029418,32768
snapshot_694.xyz,694,8,64,0.9442074880508774,0.04403791126208898,0.8443361214993291,1.0614848484848483,512
snapshot_694.xyz,694,16,8,0.9437799498984187,0.02284490627394665,0.9138078046479562,0.9834144549545413,4096
snapshot_694.xyz,694,32,1,0.9413024245255822,0.0,0.9413024245255822,0.9413024245255822,32768
snapshot_695.xyz,695,8,64,0.9419837384736506,0.04181907896270145,0.8170810723252613,1.019626107015769,512
snapshot_695.xyz,695,16,8,0.9393979911880995,0.02491622926729229,0.8943169190165302,0.9918602970404365,4096
snapshot_695.xyz,695,32,1,0.9252315134761575,0.0,0.9252315134761575,0.9252315134761575,32768
snapshot_696.xyz,696,8,64,0.9377460254902413,0.04233886997513525,0.8284315785051048,1.0629728182676095,512
snapshot_696.xyz,696,16,8,0.9432659495011959,0.008948777460249373,0.9281299805206304,0.9586797267264796,4096
snapshot_696.xyz,696,32,1,0.9392258218435937,0.0,0.9392258218435937,0.9392258218435937,32768
snapshot_697.xyz,697,8,64,0.9502521990798198,0.04516797265611723,0.8669733764687759,1.0629728182676095,512
snapshot_697.xyz,697,16,8,0.9388594367558152,0.013270505641101988,0.910492882978532,0.9553634089723056,4096
snapshot_697.xyz,697,32,1,0.9349241450756556,0.0,0.9349241450756556,0.9349241450756556,32768
snapshot_698.xyz,698,8,64,0.9483441282289988,0.04158654448107754,0.8509852978575699,1.0629728182676095,512
snapshot_698.xyz,698,16,8,0.9393730268689553,0.018702941934050643,0.9160970426775279,0.975786794752312,4096
snapshot_698.xyz,698,32,1,0.9405253936968684,0.0,0.9405253936968684,0.9405253936968684,32768
snapshot_699.xyz,699,8,64,0.9466390667466502,0.039431280090118925,0.8047903165948215,1.0200871482336524,512
snapshot_699.xyz,699,16,8,0.9500759039849618,0.00975690897448012,0.9385170806044882,0.9674050518555993,4096
snapshot_699.xyz,699,32,1,0.9437759709125779,0.0,0.9437759709125779,0.9437759709125779,32768
snapshot_700.xyz,700,8,64,0.9415468082440336,0.04441892094072253,0.8570992892754854,1.0410530303030303,512
snapshot_700.xyz,700,16,8,0.9356876728489802,0.010709665542566499,0.9157265914606503,0.955154844071839,4096
